match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_skill_factors,p2_skill_factors,p1_Physical_Factor,p2_Physical_Factor,p1_Psychological_Factor,p2_Psychological_Factor
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:35:37,4,3,222,2,1,1,1,15,0,2,1,1,118,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.597,8.877,2,116,1,0,3,0,1,0,1,1,0,0,0,0,0.5,0.8,0.85,-0.2497688,0.2497688,10.03636535,11.11609065,0.675945,-0.675945
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:36:02,4,3,223,2,1,1,1,30,0,2,2,2,118,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.393,31.43,9,92,1,0,3,1,1,0,1,1,0,0,0,0,0.65,0.4,0.85,-0.14352325,0.14352325,-1.044918617,18.58759062,0.460991,-0.460991
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:36:52,4,3,224,2,1,1,1,30,15,2,2,2,118,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.554,6.091,1,83,1,0,3,1,1,0,1,1,0,0,0,0,0.5,0.4,0.85,-0.0931228,0.0931228,7.056306301,8.034071699,0.460991,-0.460991
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:37:25,4,3,225,2,1,1,1,30,30,2,2,2,118,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.558,28.415,9,93,1,0,3,1,1,0,2,1,0,0,0,0,0.5,0.4,0.45,-0.2020756,0.2020756,6.866595293,10.85664271,0.271732,-0.271732
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:38:07,4,3,226,2,1,1,1,30,40,2,1,2,118,108,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.783,20,5,99,1,0,2,1,1,0,3,1,0,0,0,0,0.75,0.4,0.45,-0.28607635,0.28607635,9.694165063,8.698868937,-0.126596,0.126596
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:40:05,4,4,227,2,1,1,2,0,0,1,2,1,119,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.375,12.692,3,91,1,0,3,1,0,0,2,1,0,0,0,0,0.65,0.4,0.45,0.25247605,-0.25247605,7.924076859,8.817629141,0.285664,-0.285664
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:40:39,4,4,228,2,1,1,2,15,0,1,2,1,120,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.693,15.809,7,105,0,0,3,1,0,0,2,1,0,0,0,0,0.75,0.4,0.85,0.17712355,-0.17712355,8.536367766,11.14686223,0.22346,-0.22346
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:41:19,4,4,229,2,1,1,2,30,0,1,2,1,121,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.796,10.369,3,100,0,0,3,1,0,0,2,1,0,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,10.47195747,7.894842531,0.22346,-0.22346
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:41:58,4,4,230,2,1,1,2,40,0,1,2,2,121,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.066,26.811,6,103,0,0,3,1,0,0,3,0,0,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,10.04782717,9.170870827,-0.155524,0.155524
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:42:35,4,4,231,2,1,1,2,40,15,1,1,1,122,109,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881,0.95,1,121,1,0,4,0,0,0,3,0,0,0,0,0,0.5,0.4,0,0.3246475,-0.3246475,11.02416399,10.92772201,0.330703,-0.330703
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:43:27,4,5,232,2,1,2,2,0,0,2,2,1,123,109,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.437,2.873,0,,1,0,4,0,0,1,3,1,0,0,0,0,0.4,0.8,0,-0.4476932,0.4476932,,,0.534123,-0.534123
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:43:53,4,5,233,2,1,2,2,15,0,2,2,2,123,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.019,22.233,7,94,1,0,4,0,0,1,2,1,0,0,0,0,0.4,0.4,0.45,-0.1684753,0.1684753,7.2961133,10.4008907,0.723382,-0.723382
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:44:29,4,5,234,2,1,2,2,15,15,2,2,2,123,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.753,27.985,7,75,1,0,4,0,0,1,2,1,0,0,0,0,0.75,0.4,0.85,-0.17712355,0.17712355,1.935708578,12.33054142,0.723382,-0.723382
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:45:11,4,5,235,2,1,2,2,15,30,2,1,2,123,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.516,8.634,3,98,1,0,3,1,0,1,2,1,0,0,0,0,0.75,0.4,0.45,-0.28607635,0.28607635,8.809016294,9.196651706,0.299359,-0.299359
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:45:33,4,5,236,2,1,2,2,15,40,2,1,2,123,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.135,5.856,1,112,1,0,2,1,0,1,2,1,0,0,0,0,0.5,0.4,0.45,-0.2020756,0.2020756,5.139571247,15.18722075,0.09029,-0.09029
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:47:10,4,6,237,2,1,2,3,0,0,1,1,1,124,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.023,35.281,5,116,1,0,1,1,0,1,2,2,0,0,0,0,0.75,0.8,0.85,0.33376955,-0.33376955,19.51487444,1.94778156,0.070946,-0.070946
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:47:32,4,6,238,2,1,2,3,15,0,1,2,2,124,114,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.347,1.519,0,,1,0,1,1,1,1,2,2,0,0,0,0,0.4,0.8,0,0.4476932,-0.4476932,,,0.057014,-0.057014
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:48:04,4,6,239,2,1,2,3,15,15,1,2,2,124,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.558,54.799,8,94,0,0,0,1,1,1,3,2,0,0,0,0,0.65,0.4,0.85,0.14352325,-0.14352325,20.58661926,-2.786215261,-0.403518,0.403518
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:48:50,4,6,240,2,1,2,3,15,30,1,1,2,124,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.482,11.9,2,119,0,0,0,1,1,0,4,1,0,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,12.9395299,8.754624098,-0.796197,0.796197
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:49:17,4,6,241,2,1,2,3,15,40,1,1,1,125,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.409,1.303,1,113,0,0,0,1,1,0,4,1,0,0,0,1,0.9,0.8,0,0.6156947,-0.6156947,10.23578248,10.27157552,-0.76758,0.76758
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:49:41,4,6,242,2,1,2,3,30,40,1,2,1,126,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.271,4.573,1,91,0,0,0,1,1,0,3,2,0,0,0,2,0.75,0.4,0.45,0.28607635,-0.28607635,7.230431052,9.304474948,-0.359979,0.359979
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:50:16,4,6,243,2,1,2,3,40,40,1,2,2,126,117,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.546,29.205,4,101,0,0,0,0,1,0,3,2,0,0,0,2,0.5,0.4,0.85,0.0931228,-0.0931228,14.38375919,4.267006809,-0.145025,0.145025
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:51:00,4,6,244,2,1,2,3,40,AD,1,1,1,127,117,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,32.65,25.868,5,117,0,0,0,0,1,0,3,2,0,0,0,3,0.9,0.8,0.45,0.4931228,-0.4931228,8.507148286,13.13607371,-0.116408,0.116408
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:51:35,4,6,245,2,1,2,3,40,40,1,1,1,128,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.053,14.4,1,109,0,0,0,0,1,0,3,1,0,0,0,3,0.9,0.8,0.85,0.38417,-0.38417,11.16842933,8.616664667,-0.306133,0.306133
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:52:00,4,6,246,2,1,2,3,AD,40,1,1,1,129,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.848,10.073,1,127,0,0,0,0,0,0,2,1,0,0,0,3,0.5,0.4,0.85,0.0931228,-0.0931228,11.39790545,11.63737655,-0.102942,0.102942
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:52:38,4,7,247,2,1,3,3,0,0,2,2,2,129,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.914,22.671,5,93,0,0,0,0,0,0,2,1,0,0,0,3,0.65,0.4,0.85,-0.14352325,0.14352325,10.27064092,7.038997079,-0.102942,0.102942
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:53:16,4,7,248,2,1,3,3,0,15,2,1,1,130,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.341,7.146,2,109,0,0,0,0,0,0,1,2,0,0,0,3,0.9,0.8,0.85,-0.38417,0.38417,8.751391743,11.13710226,0.276042,-0.276042
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:53:39,4,7,249,2,1,3,3,15,15,2,1,1,131,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.405,32.916,8,114,0,0,0,0,0,0,1,2,0,0,0,2,0.5,0.4,0.85,-0.0931228,0.0931228,10.75165634,10.66006766,0.247425,-0.247425
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:54:16,4,7,250,2,1,3,3,30,15,2,2,2,131,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.941,21.075,5,97,0,0,0,0,0,0,2,1,0,0,0,1,0.65,0.4,0.85,-0.14352325,0.14352325,10.75721578,7.274686224,-0.160176,0.160176
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:55:02,4,7,251,2,1,3,3,30,30,2,1,2,131,120,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.099,14.638,3,115,0,0,0,0,0,0,2,1,0,0,0,1,0.9,0.4,0,-0.4590487,0.4590487,9.804589865,11.27070014,-0.160176,0.160176
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:55:32,4,7,252,2,1,3,3,30,40,2,1,2,131,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.475,13.749,3,119,0,0,0,0,0,0,2,1,0,0,0,0,0.5,0.4,0.85,-0.0931228,0.0931228,10.45548805,11.34206595,-0.188793,0.188793
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:57:13,4,8,253,2,1,3,4,0,0,1,1,1,132,121,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388,1.284,1,123,1,0,1,0,0,0,2,1,0,0,0,0,0.5,0.4,0,0.3246475,-0.3246475,11.13906374,11.17395426,0.08248,-0.08248
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:57:31,4,8,254,2,1,3,4,15,0,1,2,1,133,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.539,3.807,1,99,1,0,1,0,0,0,2,2,0,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,7.504036618,10.47539738,0.272205,-0.272205
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:58:01,4,8,255,2,1,3,4,30,0,1,1,1,134,121,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.191,15.466,5,119,1,0,2,0,0,0,1,2,0,0,0,0,0.9,0.8,0.45,0.4931228,-0.4931228,10.17538823,11.82896577,0.670533,-0.670533
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:58:38,4,8,256,2,1,3,4,40,0,1,2,1,135,121,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.359,7.618,3,108,1,0,3,0,0,0,1,1,0,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,10.16907819,9.642249815,0.689877,-0.689877
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:59:51,4,9,257,2,1,4,4,0,0,2,1,2,135,122,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29.034,28.105,7,109,1,0,3,0,0,0,1,1,0,0,0,0,0.5,0.4,0.85,-0.0931228,0.0931228,10.38524506,10.02024894,0.689877,-0.689877
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:00:20,4,9,258,2,1,4,4,0,15,2,2,2,135,123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.449,11.544,3,79,1,0,3,0,0,0,1,1,0,0,0,0,0.4,0.4,0.45,-0.1684753,0.1684753,7.980867577,6.594046423,0.689877,-0.689877
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:00:53,4,9,259,2,1,4,4,0,30,2,1,2,135,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,5.99,1,112,1,0,3,0,0,0,1,1,0,0,0,0,0.5,0.4,0.45,-0.2020756,0.2020756,10.22658316,10.10020884,0.689877,-0.689877
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:01:16,4,9,260,2,1,4,4,0,40,2,1,2,135,125,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,1.693,1,103,1,1,3,1,0,0,1,1,0,0,0,0,0.9,0.8,0,-0.6156947,0.6156947,9.520566231,9.181131769,0.437481,-0.437481
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:03:01,4,10,261,2,1,4,5,0,0,1,1,1,136,125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437,0.937,1,115,1,1,3,1,0,0,1,1,0,0,0,0,0.9,0.8,0,0.6156947,-0.6156947,10.24388221,10.62460779,0.437481,-0.437481
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:03:18,4,10,262,2,1,4,5,15,0,1,2,1,137,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.74,24.841,7,104,1,1,3,1,0,0,1,1,0,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,9.880011997,9.622652003,0.437481,-0.437481
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:03:59,4,10,263,2,1,4,5,30,0,1,1,1,138,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.742,5.89,1,108,1,1,2,1,0,0,1,1,0,0,0,0,0.9,0.4,0.45,0.3364768,-0.3364768,9.984042992,9.620485008,0.228412,-0.228412
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:04:16,4,10,264,2,1,4,5,40,0,1,2,2,138,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.549,10.685,2,113,1,1,1,1,0,0,2,1,0,0,0,0,0.4,0.4,0.45,0.1684753,-0.1684753,10.57965263,10.03110537,-0.169916,0.169916
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:04:50,4,10,265,2,1,4,5,40,15,1,1,1,139,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.425,5.906,1,122,1,1,1,1,0,0,2,1,0,0,0,0,0.5,0.4,0.45,0.2020756,-0.2020756,11.80664279,10.32580921,-0.169916,0.169916
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:05:24,4,11,266,2,1,5,5,0,0,2,1,2,139,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.709,20.444,5,112,1,1,1,1,0,0,1,1,0,0,0,0,0.5,0.4,0.85,-0.0931228,0.0931228,9.418476737,11.32191526,0.019343,-0.019343
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:05:48,4,11,267,2,1,5,5,0,15,2,2,1,140,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.72,8.651,2,91,1,1,1,1,0,0,1,2,0,0,0,0,0.65,0.4,0.45,-0.25247605,0.25247605,8.047358147,8.590947853,0.209068,-0.209068
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:06:36,4,11,268,2,1,5,5,15,15,2,2,1,141,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.701,12.455,4,97,1,0,2,0,0,0,1,2,0,0,0,0,0.5,0.8,0.45,-0.3587216,0.3587216,9.533365396,8.395136604,0.670533,-0.670533
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:07:12,4,11,269,2,1,5,5,30,15,2,1,1,142,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.719,13.491,4,107,0,0,1,0,0,0,1,3,0,0,0,0,0.75,0.4,0.45,-0.28607635,0.28607635,7.951770666,11.78239133,0.588985,-0.588985
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:07:40,4,11,270,2,1,5,5,40,15,2,1,2,142,128,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,9.12,9.386,3,115,0,0,1,1,0,0,1,2,0,0,1,0,0.9,0.4,0.45,-0.3364768,0.3364768,10.83994864,10.23534136,0.153926,-0.153926
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:08:22,4,11,271,2,1,5,5,40,30,2,1,1,143,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.186,12.268,2,110,0,0,1,1,0,0,1,2,1,0,1,0,0.9,0.4,0.85,-0.227524,0.227524,8.224186382,11.84487362,0.158523,-0.158523
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:10:05,4,12,272,2,1,6,5,0,0,1,1,1,144,128,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105,1.182,1,112,1,0,2,1,0,0,0,2,1,0,1,0,0.9,0.4,0,0.4590487,-0.4590487,10.21968612,10.10710588,0.619055,-0.619055
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:10:24,4,12,273,2,1,6,5,15,0,1,1,1,145,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.653,15.604,3,121,1,0,2,1,0,0,0,2,1,0,1,0,0.4,0.8,0.45,0.3251213,-0.3251213,14.72688604,7.431799959,0.619055,-0.619055
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:10:47,4,12,274,2,1,6,5,30,0,1,2,1,146,128,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36.312,30.389,7,91,1,0,2,1,0,0,0,2,1,0,1,0,0.5,0.4,0.45,0.2020756,-0.2020756,6.714921085,10.44038492,0.619055,-0.619055
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,3:11:32,4,12,275,2,1,6,5,40,0,1,2,1,147,128,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.566,23.376,7,102,1,0,3,1,0,0,0,1,1,0,1,0,0.75,0.4,0.45,0.28607635,-0.28607635,11.22312468,7.918407322,0.638399,-0.638399
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:00:00,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.412,16.527,3,88,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.4,0.85,0.0931228,-0.0931228,10.57849161,5.621516389,0.189725,-0.189725
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:00:35,1,1,2,0,0,0,0,15,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.314,9.633,3,117,0,0,1,0,0,0,0,1,0,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,12.3042536,9.132168405,0.398794,-0.398794
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:00:57,1,1,3,0,0,0,0,30,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.731,3.345,1,88,0,0,1,0,0,0,0,2,0,0,0,0,0.4,0.4,0.85,0.0595225,-0.0595225,7.902962756,8.090245244,0.588519,-0.588519
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:01:25,1,1,4,0,0,0,0,40,0,1,1,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0.867,1,124,1,0,2,0,0,0,0,2,0,0,0,0,0.5,0.4,0,0.3246475,-0.3246475,11.33646535,11.15711865,0.859792,-0.859792
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:02:40,1,2,5,0,0,1,0,0,0,2,1,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.14,16.4,5,119,1,0,2,0,0,0,1,2,0,0,0,0,0.5,0.4,0.85,-0.0931228,0.0931228,11.44461834,10.55973566,0.670533,-0.670533
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:03:05,1,2,6,0,0,1,0,0,15,2,1,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.447,7.405,3,109,1,0,2,1,0,0,1,2,0,0,0,0,0.5,0.4,0.45,-0.2020756,0.2020756,8.453602652,11.53829135,0.455579,-0.455579
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:03:29,1,2,7,0,0,1,0,0,30,2,1,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.894,7.207,2,119,1,0,2,1,0,0,1,3,0,0,0,0,0.5,0.8,0.45,-0.3587216,0.3587216,10.28707157,11.40708243,0.645304,-0.645304
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:04:02,1,2,8,0,0,1,0,15,30,2,2,1,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.169,25.458,8,95,1,0,3,1,0,0,1,3,0,0,0,0,0.5,0.4,0.85,-0.0931228,0.0931228,10.04813328,7.932836725,0.854373,-0.854373
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:04:55,1,2,9,0,0,1,0,30,30,2,2,1,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.257,0.892,0,,1,0,3,1,0,1,1,3,0,0,0,0,0.5,0.8,0,-0.4812935,0.4812935,,,0.868068,-0.868068
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:05:20,1,2,10,0,0,1,0,40,30,2,1,1,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15.873,9.732,2,114,1,0,2,1,0,1,1,4,1,0,0,0,0.75,0.4,0.45,-0.28607635,0.28607635,8.021501117,12.76982288,0.853321,-0.853321
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:05:54,1,3,11,0,0,2,0,0,0,1,2,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.684,11.62,4,93,1,0,2,1,0,1,1,3,1,0,0,0,0.4,0.4,0.85,0.0595225,-0.0595225,7.137284864,10.06895314,0.663596,-0.663596
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:06:28,1,3,12,0,0,2,0,0,15,1,1,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.505,4.448,1,121,0,0,1,1,0,1,1,3,1,0,0,0,0.5,0.4,0.45,0.2020756,-0.2020756,11.0425326,10.9093534,0.392323,-0.392323
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:06:44,1,3,13,0,0,2,0,15,15,1,1,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,31.558,7,113,0,0,1,1,0,1,0,3,1,0,0,0,0.75,0.4,0.85,0.17712355,-0.17712355,11.27188217,9.855875834,0.581582,-0.581582
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:07:14,1,3,14,0,0,2,0,30,15,1,2,2,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.482,16.176,4,92,0,0,1,0,0,1,1,3,1,0,0,0,0.65,0.4,0.45,0.25247605,-0.25247605,9.551336754,7.474335246,0.607277,-0.607277
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:08:13,1,3,15,0,0,2,0,30,30,1,2,1,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.398,12.697,5,89,0,0,2,0,0,1,1,2,1,0,0,0,0.4,0.4,0.45,0.1684753,-0.1684753,8.677151447,7.910222553,0.626621,-0.626621
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:08:51,1,3,16,0,0,2,0,40,30,1,1,1,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65,12.108,3,121,0,0,1,0,0,1,1,2,1,0,0,0,0.5,0.8,0.45,0.3587216,-0.3587216,10.26090677,11.89777923,0.417552,-0.417552
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:10:36,1,4,17,0,0,3,0,0,0,2,1,2,12,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.472,11.054,3,100,0,0,1,0,0,0,2,1,1,0,0,0,0.9,0.4,0.45,-0.3364768,0.3364768,7.55778555,10.80901445,0.024873,-0.024873
2023-wimbledon-1313,Andrey Rublev,David Goffin,0:10:56,1,4,18,0,0,3,0,0,15,2,2,1,13,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.335,2.036,0,,0,0,1,0,0,1,2,1,0,0,0,0,0.9,0.8,0,-0.6156947,0.6156947,,,0.033971,-0.033971
