match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:42:17,2,1,69,1,0,0,0,30,30,2,1,2,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.832,4.795,1,130,1,0,1,0,0,0,1,2,0,0,0,0,0.5,0.8,0.85,0.33350319,-0.331188,25.37576781,25.95894619,-0.159683164,0.150955536,-1.004168533,0.995831467
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:42:36,2,1,70,1,0,0,0,30,40,2,1,1,37,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.722,3.848,2,124,1,0,1,0,0,0,0,3,0,0,0,0,0.5,0.4,0.45,0.618698357,-0.619771,24.34998181,24.84642219,-0.190915846,0.194069254,-0.99724969,1.00275031
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:43:00,2,1,71,1,0,0,0,40,40,2,2,1,38,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.87,14.152,4,103,1,0,2,0,0,0,0,3,0,0,0,0,0.9,0.8,0.45,0.734961164,-0.740277,20.62675964,20.75436836,-0.47093714,0.47267596,-0.428363786,0.441868214
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:43:55,2,1,72,1,0,0,0,AD,40,2,2,1,39,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.851,22.892,6,114,0,0,2,0,0,0,0,3,1,0,0,0,0.5,0.4,0.85,0.684863218,-0.692638,24.40003559,21.74770441,-0.080289938,0.063323162,-0.434144573,0.436087427
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:45:25,2,2,73,1,0,1,0,0,0,1,1,1,40,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0.375,1,130,1,0,3,0,0,0,0,2,1,0,0,0,0.5,0.4,0,0.750161102,-0.748613,25.56703702,25.76767698,0.329534542,-0.326994058,1.095771119,-0.904228881
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:45:42,2,2,74,1,0,1,0,15,0,1,1,1,41,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832,1.037,1,124,2,0,4,0,0,0,0,2,1,0,0,0,0.5,0.4,0,0.935661244,-0.945537,24.57075153,24.40485847,0.32821998,-0.32830862,1.083377159,-0.916622841
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:45:58,2,2,75,1,0,1,0,30,0,1,1,2,41,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.642,3.725,2,125,2,0,4,0,0,0,1,1,1,0,0,0,0.9,0.8,0.45,0.665859947,-0.656954,24.87051117,24.71907683,0.464229177,-0.479383923,1.00990485,-0.99009515
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:46:17,2,2,76,1,0,1,0,30,15,1,2,1,42,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.161,8.705,3,102,2,0,5,0,0,0,1,1,1,0,0,0,0.4,0.4,0.45,0.772866085,-0.77746,21.0197086,19.7474414,0.137642557,-0.149441943,0.408464899,-0.461767101
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:46:50,2,2,77,1,0,1,0,40,15,1,1,1,43,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.683,17.08,3,130,2,0,5,0,0,0,1,1,1,0,0,0,0.5,0.8,0.45,0.782767794,-0.77746,28.62183585,23.15446615,0.279385631,-0.272625069,1.0396809,-0.9603191
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:47:25,2,3,78,1,0,2,0,0,0,2,1,1,44,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.521,30.241,10,116,2,0,5,0,0,0,1,1,1,0,0,0,0.4,0.4,0.45,0.780923518,-0.77746,22.15813159,25.65915241,-0.145213217,0.141871283,-1.004242962,0.995757038
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:48:02,2,3,79,1,0,2,0,15,0,2,2,2,44,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.62,25.283,9,109,2,0,4,0,0,0,2,1,1,0,0,0,0.75,0.4,0.85,0.502692103,-0.50932,21.94952254,22.89467946,-0.196819525,0.191545075,-0.430733524,0.439498476
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:48:43,2,3,80,1,0,2,0,15,15,2,2,1,45,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.118,7.55,2,106,2,0,3,0,0,0,2,2,0,0,0,0,0.4,0.4,0.85,0.502200804,-0.500984,21.64286099,20.47623101,-0.02132169,0.02439081,-0.427036723,0.443195277
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:49:21,2,3,81,1,0,2,0,30,15,2,1,2,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.845,4.449,1,112,1,0,2,0,0,0,2,2,0,0,0,0,0.65,0.4,0.45,0.31321453,-0.30406,22.39085598,21.86654602,-0.258330691,0.273505309,-1.009187386,0.990812614
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:49:41,2,3,82,1,0,2,0,30,30,2,1,2,45,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238,1.035,1,121,0,0,1,1,0,0,2,2,0,0,0,0,0.5,0.8,0,-0.045821408,0.04951,23.84217659,23.95388141,-0.409553996,0.414000204,-1.009676805,0.990323195
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:49:58,2,3,83,1,0,2,0,30,40,2,1,2,45,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.613,5.833,1,113,0,0,1,1,0,0,1,2,0,0,0,0,0.9,0.8,0.85,0.093845335,-0.098124,22.1343499,22.5162361,-0.348587089,0.353654011,-1.005386496,0.994613504
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:51:29,2,4,84,1,0,2,1,0,0,1,2,1,46,38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.677,10.034,3,116,0,0,0,1,0,0,1,2,0,0,0,0,0.5,0.4,0.45,-0.026510543,0.022382,22.3648102,23.9069158,0.183308315,-0.201676785,0.346530024,-0.523701976
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:52:07,2,4,85,1,0,2,1,15,0,1,1,1,47,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.361,7.738,3,124,0,0,1,1,0,0,1,2,0,0,0,0,0.4,0.4,0.45,0.096684735,-0.098124,24.59534141,24.82185659,0.147804418,-0.139280082,1.004065524,-0.995934476
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:52:29,2,4,86,1,0,2,1,30,0,1,2,1,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.988,3.791,1,106,0,0,1,1,0,0,1,1,0,0,0,0,0.5,0.4,0.45,-0.037477684,0.042825,21.27060186,20.62769614,0.198123177,-0.186861923,0.369371473,-0.500860527
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:52:58,2,4,87,1,0,2,1,40,0,1,1,2,48,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12.013,14.736,4,127,0,0,1,1,0,0,1,1,0,0,0,0,0.9,0.8,0.45,-0.051223343,0.042825,26.52280324,24.29474076,0.46425345,-0.47935965,0.921671591,-1.078328409
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:53:23,2,4,88,1,0,2,1,40,15,1,1,1,49,39,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.873,13.495,3,120,0,0,2,1,0,0,1,0,0,0,0,0,0.9,0.4,0,-0.06973069,0.063268,25.66635074,22.17811126,0.521470612,-0.526660388,1.030150514,-0.969849486
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:53:55,2,5,89,1,0,3,1,0,0,2,1,2,49,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.332,3.655,1,124,0,0,2,1,0,0,1,0,0,0,0,0,0.9,0.8,0.45,-0.055102886,0.063268,24.30413025,24.67147975,-0.466149102,0.477463998,-0.9935911,1.0064089
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:54:11,2,5,90,1,0,3,1,0,15,2,1,1,50,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.407,5.205,2,122,0,0,2,0,0,0,1,1,0,0,0,0,0.5,0.4,0.85,0.239056726,-0.234327,24.20266488,24.20737112,-0.066269046,0.077344054,-1.000746523,0.999253477
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:54:33,2,5,91,1,0,3,1,15,15,2,2,1,51,40,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.46,3.718,0,,0,0,2,0,0,1,1,2,0,0,0,0,0.4,0.8,0,0.432382406,-0.424785,,,-0.35808272,0.36757088,-0.438425904,0.431806096
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:55:02,2,5,92,1,0,3,1,30,15,2,2,2,51,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.357,4.966,3,107,0,0,2,0,0,1,2,2,0,0,0,0,0.75,0.4,0.85,0.285811574,-0.277151,20.61658835,22.11648165,-0.203239867,0.185124733,-0.42791627,0.44231573
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:55:38,2,5,93,1,0,3,1,30,30,2,1,1,52,41,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.808,20.615,6,119,0,0,2,0,0,1,2,2,0,0,0,0,0.5,0.4,0.85,0.273482761,-0.277151,24.25398474,23.85967526,-0.070473541,0.073139559,-0.993282178,1.006717822
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:56:06,2,5,94,1,0,3,1,40,30,2,1,1,53,41,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,16.845,10.243,4,116,0,0,3,0,0,1,2,2,1,0,0,0,0.9,0.8,0.85,0.43540989,-0.426436,21.1312929,25.3612271,-0.354635026,0.347606074,-1.007714186,0.992285814
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:57:47,2,6,95,1,0,4,1,0,0,1,2,1,54,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.257,4.033,1,103,0,0,3,0,0,1,1,2,1,0,0,0,0.75,0.4,0.45,0.577642254,-0.57407,20.67472734,20.04401866,0.308562954,-0.321173646,0.355708408,-0.514523592
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:58:14,2,6,96,1,0,4,1,15,0,1,2,2,54,42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.122,6.746,0,,0,0,2,0,1,1,2,2,1,0,0,0,0.65,0.8,0.45,0.260745633,-0.258642,,,0.345337278,-0.353524322,0.470887377,-0.399344623
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:58:49,2,6,97,1,0,4,1,15,15,1,1,1,55,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255,1.553,1,128,0,0,2,0,1,1,2,2,1,0,0,0,0.4,0.4,0,0.264539473,-0.258642,25.39532968,25.15301632,0.277608296,-0.281019704,0.933324313,-1.066675687
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:59:07,2,6,98,1,0,4,1,30,15,1,1,1,56,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.596,2.13,1,121,0,0,2,0,1,1,2,1,1,0,0,0,0.5,0.4,0.45,0.117272538,-0.117693,24.10681219,23.68924581,0.200727459,-0.184257641,0.912368567,-1.087631433
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,0:59:24,2,6,99,1,0,4,1,40,15,1,1,1,57,42,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.144,6.107,1,133,1,0,3,0,1,0,2,0,1,0,0,0,0.5,0.4,0.85,0.12894518,-0.124159,26.32240019,26.19186581,0.063133571,-0.080479529,0.989724415,-1.010275585
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:00:12,2,7,100,1,0,5,1,0,0,2,2,2,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225,1.151,1,105,1,0,3,0,1,0,1,0,1,0,0,0,0.5,0.4,0,0.263207016,-0.271793,20.74206025,20.76305375,-0.336349021,0.320179579,-0.440080683,0.430151317
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:00:40,2,7,101,1,0,5,1,0,15,2,2,1,58,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.983,9.048,4,101,1,0,3,0,1,0,1,0,1,0,0,0,0.9,0.8,0.85,0.267546592,-0.271793,19.41443942,21.18032058,-0.347521158,0.354719942,-0.440587592,0.429644408
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:01:12,2,7,102,1,0,5,1,15,15,2,2,2,58,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.108,5.445,1,104,1,0,2,0,1,0,2,0,0,0,0,0,0.5,0.4,0.85,-0.034735541,0.025126,20.39987101,20.71205899,-0.069502734,0.074110366,-0.430958148,0.439273852
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:01:42,2,7,103,1,0,5,1,15,30,2,2,1,59,44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.093,0.322,0,,1,0,2,0,1,1,2,1,0,0,0,0,,,0,0.171485698,-0.165332,,,,,-0.426068609,0.444163391
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:02:13,2,7,104,1,0,5,1,30,30,2,1,1,60,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.437,13.152,6,117,1,0,3,0,0,1,1,1,0,0,0,0,0.5,0.4,0.85,0.480404425,-0.48076,24.07450136,23.25279064,-0.08011225,0.06350085,-1.002623967,0.997376033
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:02:37,2,7,105,1,0,5,1,40,30,2,1,2,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.949,9.533,1,125,1,0,3,0,0,1,1,1,0,0,1,0,0.4,0.8,0.85,0.403316713,-0.412457,22.62364319,26.74515081,-0.115555537,0.097182563,-1.001606679,0.998393321
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:03:18,2,7,106,1,0,5,1,40,40,2,1,1,61,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.759,4.773,2,122,1,0,3,0,0,1,1,2,0,0,1,0,0.9,0.4,0.45,0.544384099,-0.553406,23.25023304,25.15980296,-0.387490066,0.389097434,-1.001217944,0.998782056
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:03:42,2,7,107,1,0,5,1,AD,40,2,1,1,62,45,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7.459,6.884,2,123,0,0,2,0,0,1,1,3,1,0,1,0,0.4,0.4,0.45,0.523082189,-0.52621,24.29379191,24.50942809,-0.147303035,0.139781465,-1.007109902,0.992890098
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:05:37,3,1,108,2,0,0,0,0,0,1,2,1,63,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.907,4.955,1,109,0,0,2,0,0,1,1,3,1,0,1,0,0.65,0.4,0.45,0.520147166,-0.52621,21.95854863,21.11930137,0.273267385,-0.258568615,0.356572,-0.51366
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:06:05,3,1,109,2,0,0,0,15,0,1,1,1,64,45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10.131,16.125,3,120,0,0,1,0,0,1,1,4,1,0,1,0,0.4,0.4,0.45,0.553792535,-0.546653,26.16653771,21.67792429,0.151855686,-0.135228814,0.923357779,-1.076642221
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:06:26,3,1,110,2,0,0,0,30,0,1,2,1,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.134,3.865,1,107,0,0,1,0,0,1,0,4,1,0,1,0,0.5,0.8,0.45,0.694035107,-0.694287,21.44364778,20.84783422,0.278716095,-0.273294605,0.386611306,-0.483620694
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:07:08,3,1,111,2,0,0,0,40,0,1,1,1,66,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,2.68,1,128,0,0,1,0,0,0,0,3,1,0,1,0,0.4,0.4,0.45,0.512450217,-0.503829,25.41717956,25.13116644,0.134994832,-0.152089668,1.015003767,-0.984996233
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:08:21,3,2,112,2,0,1,0,0,0,2,1,2,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.236,6.136,1,123,0,0,0,0,0,0,0,3,1,0,1,0,0.5,0.4,0.85,0.382611879,-0.383323,23.99529063,24.58713537,-0.066022995,0.077590105,-1.00756897,0.99243103
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:08:39,3,2,113,2,0,1,0,0,15,2,1,2,66,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.799,3.706,1,100,0,0,0,0,0,0,0,3,1,0,0,0,0.9,0.8,0.45,0.454206315,-0.451626,19.10494691,20.4342471,-0.47339425,0.47021885,-1.008104896,0.991895104
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:08:57,3,2,114,2,0,1,0,0,30,2,2,1,67,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.249,4.148,2,106,0,0,0,0,0,0,0,3,1,0,0,0,0.5,0.8,0.85,0.443899798,-0.451626,20.73794047,21.38115153,-0.153000307,0.157638393,-0.440083262,0.430148738
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:09:26,3,2,115,2,0,1,0,15,30,2,1,1,68,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,18.849,4,119,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0.4,0.85,0.285468551,-0.281898,25.60657242,22.06549958,-0.067619453,0.075993647,-1.002240946,0.997759054
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:10:04,3,2,116,2,0,1,0,30,30,2,2,1,69,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.502,17.245,6,112,0,0,0,0,0,0,0,3,0,0,0,0,0.4,0.4,0.45,0.432086529,-0.422847,22.13284959,23.22852241,-0.138167351,0.148917149,-0.431331322,0.438900678
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:10:48,3,2,117,2,0,1,0,40,30,2,1,2,69,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12.423,10.397,3,121,0,0,0,0,0,0,1,2,0,0,1,0,0.65,0.4,0.85,0.060598317,-0.065961,23.56225855,24.67538745,-0.15041853,0.14004547,-1.002104222,0.997895778
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:11:12,3,2,118,2,0,1,0,40,40,2,1,2,69,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.099,3.649,1,126,0,0,0,0,0,0,1,2,0,0,1,0,0.9,0.8,0.45,0.069719566,-0.065961,24.0941855,25.6677925,-0.470473826,0.473139274,-0.992404718,1.007595282
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:11:31,3,2,119,2,0,1,0,40,AD,2,1,2,69,50,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.755,3.844,1,124,0,1,0,1,0,0,1,2,0,0,1,0,0.9,0.8,0.85,-0.171874619,0.1691,24.56707997,24.40853003,-0.351366009,0.350875091,-0.999158472,1.000841528
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:12:08,3,3,120,2,0,1,1,0,0,1,1,1,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.001,3.798,1,121,0,1,0,1,0,0,1,2,0,0,1,0,0.9,0.8,0.45,-0.17156479,0.1691,23.87739931,23.91865869,0.463751132,-0.479861968,0.903216126,-1.096783874
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:12:25,3,3,121,2,0,1,1,15,0,1,1,1,71,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.73,13.01,3,123,0,1,0,1,0,0,1,3,0,0,1,0,0.5,0.4,0.85,-0.027003148,0.028151,23.75270216,25.27131184,0.074155504,-0.069457596,0.934912992,-1.065087008
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:12:53,3,3,122,2,0,1,1,30,0,1,1,1,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781,0.981,1,128,0,1,0,1,0,0,1,2,0,0,1,0,0.5,0.4,0,-0.159757765,0.1691,25.35470499,25.19364101,0.323311143,-0.333217457,0.904028945,-1.095971055
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:13:10,3,3,123,2,0,1,1,40,0,1,2,1,73,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.349,9.108,3,88,0,1,1,1,0,0,1,2,0,0,1,0,0.4,0.4,0.45,-0.043257404,0.048594,18.00555521,17.25701879,0.152734702,-0.134349798,0.477810408,-0.392421592
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:14:53,3,4,124,2,0,2,1,0,0,2,1,2,73,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.186,12.911,5,120,0,1,1,2,0,0,1,1,0,0,1,0,0.4,0.4,0.45,-0.34591168,0.346189,22.8535544,25.4324956,-0.144196871,0.142887629,-1.001125817,0.998874183
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:15:21,3,4,125,2,0,2,1,0,15,2,1,2,73,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.466,10.228,3,120,0,1,1,2,0,0,1,1,0,0,0,0,0.5,0.4,0.45,-0.285126221,0.277886,24.99205937,22.85240263,-0.190009936,0.194975164,-1.006271091,0.993728909
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:15:42,3,4,126,2,0,2,1,0,30,2,2,2,73,53,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.726,25.542,5,103,0,1,1,2,0,0,1,1,0,0,0,0,0.4,0.4,0.45,-0.270018849,0.277886,23.10477231,18.49714969,-0.143906128,0.143178372,-0.44053006,0.42970194
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:16:42,3,4,127,2,0,2,1,0,40,2,1,1,74,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.365,5.083,2,127,0,0,1,1,0,0,1,2,0,0,0,0,0.4,0.4,0.85,0.105244073,-0.098124,25.49699014,24.87896586,-0.016157748,0.029554752,-0.992980199,1.007019801
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:17:05,3,4,128,2,0,2,1,15,40,2,2,2,74,54,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.116,5.928,3,99,0,0,1,1,0,0,2,2,0,0,0,0,0.4,0.4,0.85,-0.053027546,0.04951,19.80542452,19.78217348,-0.024251756,0.021460744,-0.425742579,0.444489421
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:17:51,3,5,129,2,0,2,2,0,0,1,2,1,75,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.272,5.713,1,113,0,0,2,1,0,0,2,1,0,0,0,0,0.4,0.8,0.45,-0.068800971,0.069953,22.54812009,22.10246591,0.219636565,-0.234473535,0.364828389,-0.505403611
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:18:12,3,5,130,2,0,2,2,15,0,1,1,1,76,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0.706,1,124,0,0,2,1,0,0,2,1,0,0,0,0,0.75,0.4,0,-0.065109075,0.069953,24.52843727,24.44717273,0.45918411,-0.44209599,1.030522482,-0.969477518
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:18:29,3,5,131,2,0,2,2,30,0,1,1,1,77,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698,0.549,1,134,0,0,1,1,0,0,2,1,0,0,0,0,0.5,0.8,0,-0.190126556,0.190459,26.41004413,26.49740587,0.402792519,-0.420761681,0.978743621,-1.021256379
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:18:46,3,5,132,2,0,2,2,40,0,1,2,1,78,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.589,3.557,1,108,0,0,1,0,0,0,2,2,0,0,0,0,0.75,0.4,0.45,0.106530642,-0.107136,21.03666244,21.64800356,0.315651428,-0.314085172,0.485557377,-0.384674623
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:20:38,3,6,133,2,0,3,2,0,0,2,2,1,79,54,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.669,1.311,0,,0,0,1,0,0,1,1,3,0,0,0,0,0.5,0.8,0,0.447140699,-0.445228,,,-0.418336861,0.405217339,-0.438957806,0.431274194
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,1:21:04,3,6,134,2,0,3,2,15,0,2,1,2,79,55,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.589,15.011,3,110,0,0,1,1,0,1,1,3,0,0,0,0,0.9,0.8,0.45,0.294225223,-0.288582,20.93068251,22.98193949,-0.480903219,0.462709881,-0.996545749,1.003454251
