match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,serve_width_score,serve_depth_score,return_depth_score,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors,p1_momentum,p2_momentum,p1_momentum_predict_lightGBM,p2_momentum_predict_lightGBM,p1_p2_momentum_predict_lightGBM_cha
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:07:01,2,6,108,0,1,3,2,0,0,2,1,1,57,51,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.402,24.097,8,109,BW,NCTL,ND,0.75,0.4,0.45,1,0,2,0,0,0,0,0,0,0,0,3,0.681284298,0.314892722,0.836778233,0.811663457,0.250068842,0.764572987,0.001820462,0.992458865,0.335986956,0.709658065,0.44562502,0.613742429,-0.168117409
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:07:39,2,6,109,0,1,3,2,15,0,2,2,2,57,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.534,9.003,3,104,C,NCTL,D,0.5,0.4,0.85,1,0,2,0,0,0,0,0,0,0,0,3,0.686832955,0.311776704,0.806084417,0.736785355,0.424094363,0.563535717,0.548870193,0.456398183,0.539794865,0.595359945,0.502560595,0.685170604,-0.182610009
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:08:16,2,6,110,0,1,3,2,15,15,2,1,2,57,53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0.65,1,120,C,NCTL,,0.5,0.4,0,1,1,2,1,0,0,0,0,0,0,0,2,0.552241181,0.446987637,0.999818211,0.768039674,0.232894647,0.766305944,0.007867847,0.99850757,0.326470664,0.7850788,0.399959753,0.702326017,-0.302366264
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:08:37,2,6,111,0,1,3,2,15,30,2,1,2,57,54,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41.137,19.921,3,117,W,CTL,ND,0.9,0.8,0.45,0,1,1,2,0,0,0,0,0,0,0,1,0.29231402,0.705419718,0.77309719,0.928686013,0.119001564,0.899358191,0.001434479,0.992072798,0.335105153,0.918679883,0.447602032,0.750095696,-0.302493664
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:09:04,2,6,112,0,1,3,2,15,40,2,1,2,57,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.033,8.078,1,115,C,NCTL,ND,0.5,0.4,0.45,0,1,1,2,0,0,0,0,0,0,0,1,0.291401289,0.707911683,0.961701338,0.735511854,0.336041343,0.660889577,0.002750779,0.993389386,0.240622791,0.762418609,0.36624473,0.729286368,-0.363041638
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:09:29,2,7,113,0,1,3,3,0,0,1,1,1,58,55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892,0.834,1,95,W,CTL,,0.9,0.8,0,1,1,2,2,0,0,0,0,0,0,0,0,0.398040123,0.594512595,0.80244481,0.610916891,1,0.015388684,0.922594227,0.016803715,0.824720297,0.297330042,0.591490316,0.477384707,0.114105609
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:09:43,2,7,114,0,1,3,3,15,0,1,2,1,59,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.047,14.73,5,77,BW,NCTL,ND,0.75,0.4,0.45,1,1,2,2,0,0,0,1,0,0,0,0,0.464423279,0.53046025,0.645694554,0.538740155,0.758956888,0.248728235,0.456788852,0.634126485,0.500947289,0.561362821,0.575580758,0.523293984,0.052286774
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:10:16,2,7,115,0,1,3,3,30,0,1,2,2,59,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.558,15.258,4,77,BC,NCTL,ND,0.4,0.4,0.45,1,1,2,2,0,0,0,1,0,0,0,0,0.471788255,0.529483445,0.695222639,0.491233208,0.628982166,0.384225504,0.427156498,0.604487663,0.508272206,0.568758224,0.648716476,0.518777558,0.129938918
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:10:47,2,7,116,0,1,3,3,30,15,1,1,1,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.008,11.713,3,104,C,CTL,ND,0.5,0.8,0.45,1,1,1,2,0,0,0,1,0,0,0,0,0.363057426,0.625620813,0.896185068,0.663575635,0.739836801,0.267144308,0.997296937,0.091522729,0.648974765,0.394255824,0.62312141,0.44035605,0.18276536
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:11:04,2,7,117,0,1,3,3,40,15,1,2,2,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.717,9.632,2,82,W,CTL,D,0.9,0.8,0.85,1,1,1,2,0,0,0,1,0,0,0,0,0.37100508,0.625491027,0.732769236,0.509696872,0.796636121,0.205936181,0.418414581,0.595743838,0.548675666,0.415686273,0.555485152,0.421321674,0.134163478
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:11:30,2,7,118,0,1,3,3,40,30,1,2,1,61,57,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.961,19.227,5,73,B,NCTL,ND,0.65,0.4,0.45,1,0,2,1,0,0,0,1,0,0,0,0,0.566503664,0.432631875,0.696884132,0.446347734,0.717630392,0.283230702,0.43719303,0.614526385,0.626467779,0.508723944,0.627985489,0.535131635,0.092853854
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:13:49,2,8,119,0,1,4,3,0,0,2,1,2,61,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.549,2.204,1,110,W,NCTL,ND,0.9,0.4,0.45,1,0,2,0,0,0,0,1,0,0,0,0,0.639675556,0.357508996,0.906679077,0.716720214,0.189661815,0.817917024,0.0004595,0.991097606,0.462992549,0.68706026,0.550092068,0.606448505,-0.056356437
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:14:08,2,8,120,0,1,4,3,0,15,2,1,1,62,58,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.656,17.944,4,105,W,CTL,ND,0.9,0.8,0.45,1,0,3,0,0,0,0,1,0,0,0,0,0.738403866,0.259332877,0.89864079,0.681543847,0.114746259,0.895082397,0.003608162,0.994246955,0.328936039,0.619811926,0.491617976,0.63089621,-0.139278234
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:14:35,2,8,121,0,1,4,3,15,15,2,2,2,62,59,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.791,7.869,3,97,C,CTL,ND,0.5,0.8,0.45,0,0,2,1,0,0,0,1,0,0,0,0,0.525058138,0.472647957,0.767057702,0.679597203,0.256265464,0.733171227,0.548606553,0.456134485,0.617180529,0.595883693,0.5195399,0.613045167,-0.093505267
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:15:09,2,8,122,0,1,4,3,15,30,2,1,2,62,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.074,13.696,3,113,W,CTL,D,0.9,0.8,0.85,0,0,2,1,0,0,0,0,0,0,0,0,0.451611502,0.549616065,0.882306879,0.789150357,0.212100538,0.807074579,0.00840797,0.999047811,0.399514707,0.743028819,0.565697007,0.651013437,-0.08531643
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:15:36,2,8,123,0,1,4,3,15,40,2,1,2,62,61,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.762,1.076,1,106,W,CTL,,0.9,0.8,0,0,1,2,2,0,0,0,0,0,0,0,0,0.353319088,0.642817508,0.882484913,0.685579544,0,0.988843353,0.003643239,0.99428204,0.289375648,0.851862535,0.404052025,0.736695078,-0.332643053
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:16:04,2,9,124,0,1,4,4,0,0,1,1,1,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352,3.459,1,94,W,NCTL,ND,0.9,0.4,0.45,0,1,2,2,0,0,0,0,0,0,0,0,0.354128712,0.64063209,0.802634831,0.598062688,0.811427169,0.18740924,0.91624815,0.010456253,0.649716214,0.361498971,0.508073844,0.467671221,0.040402623
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:16:18,2,9,125,0,1,4,4,15,0,1,1,1,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.142,14.61,3,106,BC,NCTL,D,0.4,0.4,0.85,0,1,2,2,0,0,0,0,0,0,0,0,0.355826351,0.639090978,0.915913889,0.672944933,0.525312395,0.465887423,0.946889003,0.041103794,0.630877855,0.495649812,0.571095008,0.480491985,0.090603023
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:16:35,2,9,126,0,1,4,4,30,0,1,2,2,64,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.748,13.481,4,83,B,NCTL,ND,0.65,0.4,0.45,0,1,1,2,0,0,1,0,0,0,0,0,0.177711556,0.822968701,0.7350776,0.535048578,0.724074329,0.289705664,0.422497902,0.59982805,0.484518259,0.579694901,0.446219918,0.576758383,-0.130538465
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:17:06,2,9,127,0,1,4,4,30,15,1,1,1,65,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.489,7.452,1,99,C,NCTL,ND,0.5,0.4,0.45,0,1,1,2,0,0,1,0,0,0,0,0,0.168768303,0.820050876,0.854646091,0.619300864,0.657371029,0.336723114,0.963673536,0.057891989,0.710634958,0.492061542,0.673739976,0.495778951,0.177961025
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:17:20,2,9,128,0,1,4,4,40,15,1,2,2,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.623,10.672,2,83,C,NCTL,ND,0.5,0.4,0.45,0,1,0,2,0,0,1,0,0,0,0,0,0.068674725,0.921133591,0.731728705,0.523242142,0.65876474,0.338123535,0.434757784,0.612090609,0.397816959,0.55175132,0.562583786,0.446375987,0.116207799
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:17:48,2,9,129,0,1,4,4,40,30,1,1,1,66,63,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364,1.116,1,104,W,CTL,,0.9,0.8,0,1,1,1,1,0,0,1,0,0,0,0,0,0.286311448,0.706733316,0.870784203,0.669687144,0.985436725,0.00075529,0.974885606,0.069106507,0.778403672,0.287693047,0.708325568,0.435705318,0.27262025
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:19:58,2,10,130,0,1,5,4,0,0,2,1,1,67,63,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.544,16.352,6,108,W,NCTL,D,0.9,0.4,0.85,1,1,2,1,0,0,1,0,0,0,0,0,0.392834244,0.598225601,0.674558372,0.916245062,0.281096411,0.72396102,0.006514531,0.997153958,0.336341651,0.738192863,0.465544338,0.658264091,-0.192719753
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:20:30,2,10,131,0,1,5,4,15,0,2,1,2,67,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.85,11.251,3,117,BW,NCTL,ND,0.75,0.4,0.45,1,0,2,0,0,0,1,0,0,0,0,0,0.484993771,0.507010913,0.886760682,0.836330715,0.247451248,0.76194279,0.00092863,0.991566838,0.38124978,0.843722609,0.444421549,0.754881017,-0.310459468
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:20:55,2,10,132,0,1,5,4,15,15,2,1,1,68,64,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.583,20.643,6,119,C,NCTL,ND,0.5,0.4,0.45,1,0,3,0,0,0,1,0,0,0,0,0,0.592895874,0.399409501,0.939827486,0.840403098,0.33542397,0.660269232,0.005700416,0.996339667,0.385719054,0.714217941,0.391254929,0.714615301,-0.323360372
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:21:30,2,10,133,0,1,5,4,30,15,2,2,1,69,64,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.377,10.446,4,94,BW,NCTL,D,0.75,0.4,0.85,1,0,4,0,0,0,1,0,0,0,0,0,0.693291161,0.295419292,0.772676812,0.644195841,0.33503694,0.664119351,0.541806244,0.449332692,0.686875342,0.591312409,0.524645914,0.620384505,-0.095738591
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:22:16,2,10,134,0,1,5,4,40,15,2,2,1,70,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.004,13.618,2,94,BC,NCTL,ND,0.4,0.4,0.45,1,0,4,0,0,0,0,0,1,0,0,0,0.797274332,0.202078762,0.738415714,0.657506578,0.379074297,0.628101785,0.545959823,0.453487179,0.645653746,0.527833868,0.549719624,0.60476614,-0.055046516
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:24:46,3,1,136,1,1,0,0,15,0,1,1,2,71,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.387,9.789,2,95,B,NCTL,ND,0.65,0.4,0.45,1,0,4,0,0,0,1,0,1,0,0,0,0.723474835,0.269241155,0.820504178,0.603506826,0.710672799,0.27623961,0.974936915,0.069157827,0.811452591,0.27565435,0.658470261,0.421888205,0.236582056
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:25:11,3,1,137,1,1,0,0,15,15,1,1,1,72,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,5.63,1,103,C,NCTL,D,0.5,0.4,0.85,0,0,3,0,0,0,1,0,1,0,0,0,0.575751113,0.425860365,0.874602558,0.653884802,0.566978205,0.431725905,0.991984844,0.086209477,0.830813145,0.28072929,0.691578582,0.349267138,0.342311444
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:25:35,3,1,138,1,1,0,0,30,15,1,1,2,72,66,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.353,40.636,10,94,BW,NCTL,ND,0.75,0.4,0.45,0,0,2,1,0,0,1,0,1,0,0,0,0.402018304,0.600381118,0.880828667,0.599901498,0.75970934,0.249484311,0.920756206,0.014965293,0.781847875,0.318286309,0.706889337,0.362841451,0.344047886
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:26:08,3,1,139,1,1,0,0,30,30,1,1,1,73,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.946,5.029,1,97,W,CTL,D,0.9,0.8,0.85,0,0,2,1,0,0,1,0,1,0,0,0,0.396035197,0.590486859,0.824337542,0.618527941,0.802841772,0.212171711,0.95104863,0.045264328,0.713849906,0.288881383,0.632028597,0.372027933,0.260000664
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:26:24,3,1,140,1,1,0,0,40,30,1,2,2,73,67,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.613,5.415,2,76,B,NCTL,ND,0.65,0.4,0.45,0,0,1,2,0,0,1,0,1,0,0,0,0.222553256,0.765585375,0.652713396,0.498546028,0.714955041,0.28054247,0.409543251,0.586870573,0.400180478,0.556364427,0.544501617,0.487858103,0.056643514
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:26:51,3,1,141,1,1,0,0,40,40,1,1,1,74,67,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.291,14.145,3,93,W,CTL,D,0.9,0.8,0.85,0,0,1,2,0,0,1,0,1,0,0,0,0.221819598,0.774138244,0.818268068,0.587187892,0.791527672,0.200803137,0.950017148,0.044232621,0.728115099,0.342566733,0.543610497,0.503383789,0.040226708
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:27:09,3,1,142,1,1,0,0,AD,40,1,2,1,75,67,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.216,11.876,5,80,B,NCTL,ND,0.65,0.4,0.45,0,0,1,2,0,0,1,0,0,0,0,0,0.196348257,0.797221998,0.662643269,0.563068184,0.722079201,0.287700931,0.433513408,0.61084596,0.48605199,0.578458367,0.516053131,0.580315639,-0.064262508
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:28:23,3,2,143,1,1,1,0,0,0,2,2,1,76,67,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.325,7.84,2,95,C,NCTL,D,0.5,0.4,0.85,0,0,2,2,0,0,1,0,0,0,0,0,0.306172074,0.696050222,0.814361232,0.608498171,0.425781289,0.565230765,0.543945758,0.451472674,0.505854706,0.671038846,0.472290447,0.570354385,-0.098063938
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:28:56,3,2,144,1,1,1,0,15,0,2,2,1,77,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.883,6.734,2,100,C,NCTL,ND,0.5,0.4,0.45,0,0,2,2,0,0,0,1,0,0,0,0,0.452782357,0.542642024,0.839435164,0.651623805,0.335491028,0.660336613,0.544356937,0.451883942,0.599249783,0.576114874,0.505871836,0.71481424,-0.208942404
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:29:31,3,2,145,1,1,1,0,30,0,2,2,1,78,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.429,8.244,2,95,C,NCTL,ND,0.5,0.4,0.45,0,0,2,2,0,0,0,2,0,0,0,0,0.521918576,0.471067399,0.771389492,0.643414112,0.335833569,0.660680803,0.546454419,0.453981882,0.624278145,0.532979634,0.637416216,0.50247755,0.134938666
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:30:13,3,2,146,1,1,1,0,40,0,2,1,1,79,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.296,6.747,2,114,BW,NCTL,ND,0.75,0.4,0.45,0,0,2,1,0,0,0,2,1,0,0,0,0.619546221,0.375181231,0.927089176,0.758199323,0.250008306,0.76451216,0.007174321,0.997813893,0.453861026,0.774748915,0.552409235,0.718142748,-0.165733513
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:31:00,3,3,147,1,1,2,0,0,0,1,1,1,80,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,4.633,1,106,C,NCTL,D,0.5,0.4,0.85,0,0,2,1,0,0,0,2,1,0,0,0,0.625612325,0.372826112,0.900311151,0.671095144,0.566097264,0.430840723,0.989236148,0.08346018,0.840593758,0.412897066,0.597580112,0.566396803,0.031183309
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:31:14,3,3,148,1,1,2,0,15,0,1,2,1,81,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.416,41.461,11,82,C,NCTL,ND,0.5,0.4,0.45,0,0,2,0,0,0,0,2,1,0,0,0,0.688627855,0.306706022,0.68890784,0.610709541,0.656576443,0.335924702,0.389892657,0.567215689,0.54305409,0.363347366,0.542139699,0.378480819,0.16365888
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:32:06,3,3,149,1,1,2,0,30,0,1,2,2,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.543,8.622,2,83,BC,NCTL,D,0.4,0.4,0.85,0,0,1,0,0,0,0,2,1,0,0,0,0.5851335,0.402190792,0.68869413,0.558209139,0.523427067,0.463993019,0.443985624,0.621320462,0.568977359,0.527177997,0.533433264,0.533853863,-0.000420599
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:32:38,3,3,150,1,1,2,0,30,15,1,2,2,81,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.466,9.192,2,79,BW,NCTL,D,0.75,0.4,0.85,0,0,1,0,0,0,0,2,1,0,0,0,0.592519774,0.407969388,0.698980012,0.499052306,0.667613834,0.342776222,0.37053744,0.547856249,0.539779944,0.414421047,0.503665063,0.434033305,0.069631758
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:33:08,3,3,151,1,1,2,0,30,30,1,2,1,82,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.761,13.406,3,86,BC,NCTL,D,0.4,0.4,0.85,0,0,0,0,0,0,0,3,1,0,0,0,0.555481211,0.437359326,0.762387674,0.543693903,0.532411629,0.473020838,0.410515221,0.587842755,0.526882703,0.57354704,0.579503876,0.505440826,0.07406305
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:33:39,3,3,152,1,1,2,0,40,30,1,2,2,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.328,15.005,4,80,B,NCTL,ND,0.65,0.4,0.45,0,0,0,0,0,0,0,2,1,0,0,0,0.482623033,0.504148794,0.72776427,0.502891484,0.713018619,0.278596725,0.43985618,0.617190117,0.57183875,0.419274358,0.509737439,0.452668815,0.057068624
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:34:16,3,3,153,1,1,2,0,40,40,1,1,1,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.426,6.168,1,111,C,NCTL,ND,0.5,0.4,0.45,0,0,0,0,0,0,0,1,1,0,0,0,0.416091231,0.584815819,0.938610876,0.70347439,0.659114007,0.338474484,0.955390536,0.049607182,0.809469112,0.39763641,0.709543814,0.455485335,0.254058479
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:34:34,3,3,154,1,1,2,0,AD,40,1,2,1,84,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.658,4.728,1,89,C,NCTL,D,0.5,0.4,0.85,0,0,0,0,0,0,0,1,0,0,0,0,0.390450247,0.606258594,0.761992484,0.567586899,0.561546412,0.426267959,0.400831174,0.578156594,0.426606514,0.641131816,0.568992335,0.572481413,-0.003489078
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:36:24,3,4,155,1,1,3,0,0,0,2,1,1,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.284,30.093,8,107,W,CTL,ND,0.9,0.8,0.45,0,0,0,0,0,0,0,1,0,0,0,0,0.387894086,0.611241736,0.934130852,0.707161668,0.109815389,0.890127787,0.002430746,0.993069282,0.388660533,0.753840021,0.57869815,0.684646552,-0.105948402
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:37:01,3,4,156,1,1,3,0,15,0,2,2,1,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.711,10.734,4,93,BW,NCTL,ND,0.75,0.4,0.45,0,0,0,0,0,0,0,1,0,0,0,0,0.39193247,0.610292776,0.782284325,0.623689618,0.244013974,0.758488966,0.550683716,0.458212102,0.455214952,0.644812747,0.509138808,0.650081402,-0.140942594
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:37:42,3,4,157,1,1,3,0,30,0,2,1,2,86,71,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.263,6.601,3,108,W,NCTL,ND,0.9,0.4,0.45,0,0,0,1,0,0,0,1,0,0,0,0,0.320662652,0.675091182,0.81131181,0.783337146,0.187369112,0.815613282,0.001303619,0.991941909,0.205369083,0.915133124,0.355508544,0.715551637,-0.360043093
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:38:06,3,4,158,1,1,3,0,30,15,2,1,2,86,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.911,8.104,1,113,W,CTL,ND,0.9,0.8,0.45,0,0,0,1,0,0,0,1,0,0,0,0,0.320162287,0.676915657,0.911149203,0.751187504,0.11228441,0.892608696,0.000978704,0.991616923,0.276394183,0.760993824,0.337073,0.685006338,-0.347933338
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:38:28,3,4,159,1,1,3,0,30,30,2,2,2,86,73,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.967,28.875,5,94,C,NCTL,ND,0.5,0.4,0.45,0,0,0,2,0,0,0,0,0,0,0,0,0.174736089,0.826553835,0.839325657,0.59730524,0.333535363,0.658371532,0.549112098,0.456640141,0.386890177,0.669578789,0.359242959,0.57375605,-0.214513091
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:39:12,3,4,160,1,1,3,0,30,40,2,2,1,87,73,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.572,2.398,0,0,W,CTL,,0.9,0.8,0,0,0,0,2,0,1,0,1,0,0,0,0,0.256956189,0.739824513,0.034866024,0.020854518,0.010647893,0.999542512,0.547618206,0.455145924,0.184549525,0.642491245,0.404613456,0.558263257,-0.153649801
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:40:13,3,4,161,1,1,3,0,40,40,2,2,2,87,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.149,12.762,3,99,C,NCTL,D,0.5,0.4,0.85,0,0,0,2,0,1,1,1,0,0,0,0,0.177546919,0.8116757,0.819020325,0.662775485,0.436571546,0.576072974,0.549519821,0.457047953,0.535497923,0.54101524,0.550755045,0.501363007,0.049392038
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:40:52,3,4,162,1,1,3,0,40,AD,2,2,2,87,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.283,30.035,11,93,BW,NCTL,ND,0.75,0.4,0.45,0,0,0,2,0,1,1,1,0,0,0,0,0.181458645,0.81286987,0.747076515,0.703143444,0.243182438,0.757653427,0.546061262,0.45358864,0.380305473,0.678482221,0.552199798,0.508675963,0.043523835
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:41:46,3,5,163,1,1,3,1,0,0,1,2,2,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.649,28.151,6,85,W,CTL,D,0.9,0.8,0.85,0,0,0,2,0,1,1,1,0,0,0,0,0.177924743,0.818591009,0.725188686,0.583010775,0.794180679,0.203468917,0.406062341,0.583388902,0.439354458,0.659798996,0.504346849,0.531764509,-0.02741766
