match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors,p1_momentum,p2_momentum,p1_momentum_predict_lightGMB,p2_momentum_predict_lightGMB,p1_p2_momentum_predict_lightGMB_cha
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:25:32,2,7,114,1,0,2,4,40,40,2,1,2,55,59,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32.537,26.376,7,130,0,0,0,2,0,0,2,2,0,0,1,0,0.5,0.4,0.85,0.384907737,0.609150147,0.544025863,0.537092436,0.445241656,0.561438184,0.007642278,0.998172382,0.364759841,0.675018514,0.382086996,0.651106748,-0.269019752
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:26:17,2,7,115,1,0,2,4,40,AD,2,1,1,56,59,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15.161,12.446,4,124,0,0,0,2,0,0,1,3,0,0,1,0,0.75,0.4,0.85,0.509316681,0.487578862,0.534732119,0.487143256,0.342836541,0.657285052,0.003047074,0.993577198,0.259695189,0.689776086,0.353529795,0.628151263,-0.274621468
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:26:59,2,7,116,1,0,2,4,40,40,2,2,1,57,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.033,22.001,6,113,0,0,0,2,0,0,0,3,0,0,1,0,0.65,0.8,0.45,0.571310936,0.425385125,0.493903626,0.454932349,0.211033775,0.776989251,0.271857144,0.726944068,0.460563124,0.631178101,0.509015593,0.634285621,-0.125270028
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:28:28,2,7,117,1,0,2,4,AD,40,2,1,1,58,59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9.834,6.693,2,130,0,0,0,1,0,0,0,4,1,0,1,0,0.75,0.4,0.45,0.709520924,0.287893634,0.548063802,0.510609866,0.249909277,0.759871264,0.000713677,0.991243811,0.281720646,0.67109196,0.284097328,0.653830274,-0.369732946
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:30:29,2,8,118,1,0,3,4,0,0,1,1,1,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,3.901,1,109,0,0,0,1,0,0,0,4,1,0,1,0,0.9,0.8,0.45,0.711669088,0.287893634,0.49960942,0.395245847,0.885574172,0.121104891,0.928705726,0.023472588,0.812997671,0.221322303,0.558521654,0.456337842,0.102183812
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:30:48,2,8,119,1,0,3,4,15,0,1,2,1,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.157,3.993,1,91,0,0,0,1,0,0,0,3,1,0,1,0,0.75,0.4,0.85,0.653349096,0.347271183,0.431778337,0.329260616,0.651881824,0.337171422,0.670430936,0.300640951,0.566752607,0.378393631,0.663582976,0.343823471,0.319759505
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:31:21,2,8,120,1,0,3,4,30,0,1,2,1,61,59,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.182,15.422,3,100,0,0,0,1,0,0,0,3,1,0,1,0,0.65,0.4,0.85,0.650640586,0.347271183,0.503320481,0.329387364,0.612792701,0.377382844,0.699302494,0.329512383,0.533743623,0.434510951,0.560089616,0.412012989,0.148076627
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:31:59,2,8,121,1,0,3,4,40,0,1,1,1,62,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.346,12.581,3,113,0,0,1,1,0,0,0,3,1,0,0,0,0.5,0.8,0.45,0.726816425,0.267731665,0.530278006,0.40144258,0.721548265,0.274282179,0.965570995,0.060337695,0.844167154,0.223593494,0.78367232,0.256822052,0.526850268
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:32:45,2,9,122,1,0,4,4,0,0,2,1,1,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.636,7.568,2,130,0,0,1,0,0,0,0,3,1,0,0,0,0.4,0.4,0.85,0.793787802,0.201741445,0.560958427,0.49632952,0.47851198,0.515408733,0.004629664,0.995159781,0.45375272,0.594292875,0.450877984,0.534545432,-0.083667448
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:33:11,2,9,123,1,0,4,4,15,0,2,1,2,63,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547,1.046,1,125,0,1,1,1,0,0,0,2,1,0,0,0,0.5,0.4,0,0.636807952,0.36014308,0.543249798,0.472343017,0.226615316,0.758280779,0.004632583,0.9951627,0.40665113,0.5878612,0.41224088,0.578382556,-0.166141676
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:33:37,2,9,124,1,0,4,4,15,15,2,2,2,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077,3.731,1,106,0,1,1,1,0,0,0,2,1,0,0,0,0.5,0.4,0.45,0.639622878,0.36014308,0.477569227,0.396136959,0.34288866,0.654599911,0.268283123,0.723370063,0.458445111,0.520058926,0.454054709,0.580067278,-0.126012569
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:34:16,2,9,125,1,0,4,4,15,30,2,1,2,63,62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731,4.601,1,123,0,2,1,2,0,0,0,1,0,0,0,0,0.5,0.4,0.85,0.466372364,0.530668437,0.520888744,0.481428682,0.446648641,0.562844983,0.004264547,0.994794666,0.42152407,0.600411009,0.378001053,0.631742408,-0.253741355
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:34:42,2,9,126,1,0,4,4,15,40,2,1,2,63,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.357,15.027,3,126,0,2,1,2,0,0,0,1,0,0,0,0,0.5,0.4,0.85,0.468858349,0.530668437,0.4631688,0.577673407,0.4497643,0.56596023,0.002311777,0.992841904,0.270620201,0.616829952,0.307953248,0.612670218,-0.30471697
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:36:28,2,10,127,1,0,4,5,0,0,1,1,1,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517,10.031,1,127,0,2,1,2,0,0,0,1,0,0,0,0,0.5,0.4,0.85,0.469560476,0.530668437,0.583099255,0.443889559,0.559540508,0.443080758,0.912398028,0.007164961,0.683146667,0.398907254,0.515478975,0.419675777,0.095803198
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:36:57,2,10,128,1,0,4,5,15,0,1,2,2,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.229,36.142,6,119,0,2,1,2,0,0,0,0,0,0,0,0,0.4,0.4,0.85,0.405595022,0.590045986,0.652762608,0.326036848,0.522322984,0.485163531,0.704920933,0.335130797,0.637592882,0.491507717,0.659250827,0.342165534,0.317085293
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:38:01,2,10,129,1,0,4,5,15,15,1,2,1,65,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.83,3.42,1,91,0,2,0,2,0,0,0,1,0,0,0,0,0.5,0.4,0.45,0.415174297,0.581433968,0.430140475,0.33107449,0.652992961,0.341019665,0.659793517,0.290003579,0.483680518,0.383953572,0.583841546,0.464525307,0.119316239
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:38:43,2,10,130,1,0,4,5,30,15,1,1,1,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.24,55.37,7,115,0,2,0,2,0,0,0,1,0,0,0,0,0.4,0.4,0.45,0.41276087,0.581433968,0.676951724,0.272293547,0.617246632,0.384573439,0.915707225,0.010474144,0.639651453,0.364294149,0.673364335,0.294605391,0.378758944
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:39:23,2,10,131,1,0,4,5,40,15,1,1,2,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.467,13.062,2,114,0,1,0,1,0,0,0,1,0,0,0,0,0.75,0.4,0,0.515958394,0.482409882,0.534144596,0.400597538,0.869743482,0.139564247,0.937153395,0.03192022,0.828153744,0.184428527,0.734225959,0.249773901,0.484452058
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:39:56,2,10,132,1,0,4,5,40,30,1,1,1,67,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.941,24.158,5,119,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.4,0.45,0.517410387,0.482409882,0.570282064,0.412979024,0.649052912,0.337080138,0.97813845,0.072905095,0.703018509,0.375036576,0.639467642,0.434699824,0.204767818
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:40:44,2,11,133,1,0,5,5,0,0,2,1,2,67,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087,0.648,1,111,0,1,0,1,0,0,0,1,0,0,0,0,0.9,0.8,0,0.515502678,0.482409882,0.493988486,0.417149255,0.001771149,0.985931574,0.007774961,0.998305064,0.140846713,0.827937625,0.328603301,0.537038814,-0.208435513
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:41:10,2,11,134,1,0,5,5,0,15,2,1,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.276,4.743,1,132,0,1,0,1,0,0,0,1,0,0,0,0,0.65,0.8,0.85,0.519314017,0.482409882,0.556430331,0.512620509,0.309585432,0.680026689,0.007354177,0.997884282,0.282018903,0.760276178,0.343034808,0.693741074,-0.350706266
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:41:39,2,11,135,1,0,5,5,0,30,2,2,1,68,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.946,8.844,2,105,0,1,0,1,0,0,0,2,0,0,0,0,0.5,0.4,0.85,0.575833902,0.423032333,0.466438211,0.405027099,0.441222992,0.557420052,0.273136319,0.728223238,0.401860982,0.532240528,0.374823647,0.581569233,-0.206745586
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:42:22,2,11,136,1,0,5,5,15,30,2,1,2,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.855,13.468,3,132,0,1,0,1,0,0,0,2,0,0,0,0,0.75,0.8,0.45,0.574250201,0.423032333,0.483697523,0.601973826,0.181726508,0.826981235,0.006315278,0.996845387,0.183554096,0.775881068,0.290342867,0.743803042,-0.453460175
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:43:15,2,11,137,1,0,5,5,15,40,2,2,2,68,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,5.199,1,100,0,1,0,1,0,0,0,1,0,0,0,0,0.4,0.4,0.85,0.513990164,0.482409882,0.461765255,0.366604044,0.483295606,0.520191726,0.276137526,0.731224431,0.504653235,0.447454204,0.431980903,0.579192621,-0.147211718
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:45:24,2,12,138,1,0,5,6,0,0,1,1,1,69,69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.323,7.217,1,129,1,1,1,1,0,0,0,1,0,0,0,0,0.5,0.4,0.85,0.599171284,0.39945176,0.561241839,0.483774302,0.556455594,0.439996251,0.949279575,0.044046347,0.771805233,0.268312102,0.66593462,0.385953778,0.279980842
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:45:59,2,12,139,1,0,5,6,15,0,1,2,1,70,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.865,3.688,1,98,1,1,1,1,0,0,0,1,0,0,0,0,0.75,0.4,0.45,0.59710207,0.39945176,0.462526945,0.350082079,0.753559314,0.243334279,0.66911358,0.299323601,0.620699421,0.350508619,0.647697243,0.315864191,0.331833052
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:46:38,2,12,140,1,0,5,6,30,0,1,2,1,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945,2.386,1,122,1,1,1,1,0,0,0,1,0,0,0,0,0.4,0.4,0.45,0.600609521,0.39945176,0.5387078,0.453855491,0.620688294,0.388014645,0.731978334,0.36218808,0.730840376,0.309075159,0.740053754,0.279873132,0.460180622
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:47:17,2,12,141,1,0,5,6,40,0,1,1,1,72,69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.845,42.672,3,129,1,0,1,0,0,0,0,1,0,0,0,0,0.4,0.4,0.45,0.697439452,0.300427673,0.719905187,0.316864476,0.612172852,0.37950033,0.913982791,0.008749718,0.815191904,0.257814561,0.75376122,0.307450929,0.446310291
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:48:12,2,13,142,1,0,6,6,0,0,2,1,2,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.799,52.441,15,128,1,0,1,0,0,0,0,1,0,0,0,0,0.5,0.4,0.45,0.693793363,0.300427673,0.496388903,0.609387393,0.34253356,0.654244857,0.00894826,0.999478358,0.303460608,0.643452088,0.382460285,0.567030259,-0.184569974
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:49:11,2,13,143,1,0,6,6,0,1,1,1,1,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.871,5.357,1,127,1,0,1,0,0,0,0,0,0,0,0,0,0.65,0.4,0.85,0.640837157,0.359805222,0.551238099,0.479174674,0.625380935,0.389969413,0.952737161,0.047503918,0.70256455,0.380141148,0.487165314,0.486792388,0.000372926
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:49:37,2,13,144,1,0,6,6,1,1,1,2,1,74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.185,46.792,13,100,1,0,1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.45,0.637207947,0.359805222,0.465284718,0.415532028,0.619033022,0.386359593,0.67881869,0.309028668,0.556814561,0.424928997,0.570557175,0.440824471,0.129732704
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:51:32,2,13,145,1,0,6,6,2,1,2,1,2,74,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.273,6.262,1,128,1,0,1,1,0,0,0,0,0,0,0,0,0.9,0.8,0.45,0.568344621,0.425795442,0.539694926,0.499797544,0.121818357,0.88602407,0.009137738,0.999667835,0.339527894,0.823692625,0.405578322,0.668734466,-0.263156144
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:52:03,2,13,146,1,0,6,6,2,2,2,1,2,74,72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948,4.836,1,130,0,1,0,2,0,0,0,0,0,0,0,0,0.5,0.8,0,0.391773404,0.60777765,0.564197911,0.488339766,0.159307163,0.826265251,0.001918001,0.992448129,0.334525772,0.788295448,0.340739361,0.669719622,-0.328980261
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:52:41,2,13,147,1,0,6,6,2,3,1,1,1,75,72,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.001,22.749,5,119,0,1,0,2,0,0,0,0,0,0,0,0,0.4,0.4,0.45,0.391388119,0.60777765,0.530346415,0.457206357,0.611422721,0.378750299,0.986544925,0.081311534,0.585131842,0.367987773,0.579222806,0.443178291,0.136044515
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:53:43,2,13,148,1,0,6,6,3,3,1,1,1,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,8.583,1,111,0,1,0,2,0,0,0,0,0,0,0,0,0.9,0.8,0.85,0.390266157,0.60777765,0.520989016,0.387247113,0.779079195,0.210125184,0.974888246,0.069654906,0.680841315,0.346531619,0.648974774,0.358870394,0.29010438
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:54:25,2,13,149,1,0,6,6,4,3,2,1,2,76,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.121,8.641,1,127,0,1,0,2,0,0,0,0,0,0,0,0,0.65,0.4,0.85,0.391577346,0.60777765,0.546076582,0.484890873,0.387031926,0.622179216,0.007655016,0.99818512,0.312434298,0.706200466,0.359265468,0.546274802,-0.187009334
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:54:57,2,13,150,1,0,6,6,4,4,2,2,2,76,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.105,12.593,3,104,0,1,0,2,0,0,1,0,0,0,0,0,0.65,0.4,0.85,0.324734384,0.669971387,0.481606451,0.384791732,0.38086329,0.616011396,0.273190467,0.728277386,0.384311441,0.596338535,0.431600596,0.606448597,-0.174848001
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:55:53,2,13,151,1,0,6,6,4,5,1,1,1,77,74,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.083,27.636,5,130,0,1,1,2,0,0,1,0,0,0,0,0,0.65,0.8,0.45,0.380107796,0.619205856,0.630439785,0.432587765,0.779236307,0.213019528,0.916608097,0.011375012,0.635695024,0.316327277,0.532631714,0.398802,0.133829714
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:56:32,2,13,152,1,0,6,6,5,5,1,1,1,78,74,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.877,7.639,3,129,0,1,2,2,0,0,1,0,0,0,0,0,0.4,0.8,0.45,0.426001253,0.568440325,0.582875572,0.468619979,0.678054246,0.310089288,0.985767922,0.080534533,0.732600628,0.266184375,0.718546933,0.337361247,0.381185686
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:57:11,2,13,153,1,0,6,6,6,5,2,1,2,78,75,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.076,14.846,3,129,0,1,2,1,0,0,1,0,0,0,0,0,0.9,0.8,0,0.491969465,0.502450105,0.535591382,0.520985563,0.006445102,0.990604908,0.00763514,0.998165243,0.13854848,0.864098132,0.351432046,0.671815212,-0.320383166
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:58:25,2,13,154,1,0,6,6,6,6,2,1,2,78,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.514,4.409,1,128,0,0,2,0,0,0,1,0,0,0,0,0,0.5,0.4,0.45,0.597868629,0.403426018,0.550940859,0.487343067,0.347234674,0.65894535,0.005274713,0.995804827,0.40423626,0.578236902,0.419941236,0.599000141,-0.179058905
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,1:59:04,2,13,155,1,0,6,6,6,7,1,1,2,78,77,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.777,19.769,4,122,0,0,2,0,0,0,1,0,0,0,0,0,0.4,0.4,0.45,0.594079573,0.403426018,0.490799692,0.52011846,0.608560559,0.375888515,0.963825645,0.058592353,0.682143563,0.297689107,0.581818355,0.394722415,0.18709594
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:04:05,3,1,156,1,1,0,0,0,0,1,2,1,79,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.561,47.51,7,96,0,0,2,0,0,0,1,1,0,0,0,0,0.65,0.8,0.85,0.650931718,0.34404847,0.594546779,0.214609147,0.684662556,0.313959471,0.684597646,0.3148076,0.659210901,0.348761296,0.60317846,0.340560352,0.262618108
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:04:50,3,1,157,1,1,0,0,15,0,1,2,2,79,78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.347,25.367,4,96,0,0,2,0,0,0,1,1,0,0,0,0,0.65,0.4,0.45,0.654283274,0.34404847,0.504332992,0.301311341,0.720327375,0.28940211,0.723680532,0.353890314,0.663733196,0.404321645,0.582445924,0.440812399,0.141633525
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:05:38,3,1,158,1,1,0,0,15,15,1,2,1,80,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.959,3.97,1,126,0,0,2,0,0,0,0,1,0,0,0,0,0.5,0.8,0.45,0.71420424,0.281854733,0.550595305,0.472047336,0.718132374,0.27086674,0.687804052,0.318013991,0.667880284,0.38428186,0.644955381,0.30846901,0.336486371
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:07:02,3,1,160,1,1,0,0,30,30,1,1,1,81,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.131,5.861,1,113,0,0,0,0,1,0,1,1,0,0,0,0,0.9,0.8,0.85,0.53124322,0.465500536,0.515545059,0.408954525,0.786024561,0.217069631,0.921007367,0.015774263,0.736707879,0.205893268,0.721767584,0.2707531,0.451014484
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:07:27,3,1,161,1,1,0,0,40,30,1,1,1,82,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.968,15.75,1,113,0,0,0,0,1,0,1,1,0,0,0,0,0.5,0.4,0.45,0.531352344,0.465500536,0.560996836,0.358618273,0.661833659,0.349859193,0.942778442,0.037545242,0.760099623,0.26203241,0.739825705,0.293686002,0.446139703
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:08:41,3,2,162,1,1,1,0,0,0,2,1,1,83,79,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,33.675,33.494,8,126,0,0,0,0,1,0,1,1,0,0,0,0,0.5,0.4,0.45,0.536191461,0.465500536,0.570107852,0.481252845,0.338319563,0.650031419,0.004471472,0.99500159,0.338394278,0.701738783,0.41185507,0.564585911,-0.152730841
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:09:28,3,2,163,1,1,1,0,15,0,2,1,2,83,80,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.172,6.57,1,130,0,0,0,0,1,0,1,1,0,0,0,0,0.9,0.4,0.45,0.531494241,0.465500536,0.549348602,0.504784857,0.193278013,0.822190552,0.005098235,0.99562835,0.248347255,0.662476552,0.310181229,0.681951856,-0.371770627
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:10:00,3,2,164,1,1,1,0,15,15,2,2,2,83,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.816,20.502,3,109,0,0,0,1,1,0,1,0,0,0,0,0,0.65,0.4,0.45,0.407652563,0.590868304,0.300258096,0.624824738,0.281826034,0.712488424,0.274070205,0.72915712,0.339817275,0.729101639,0.29688884,0.661971454,-0.365082614
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:10:55,3,2,165,1,1,1,0,15,30,2,1,1,84,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,6.624,2,128,0,0,0,1,1,0,1,0,0,0,0,0,0.75,0.4,0.85,0.403838799,0.590868304,0.542775852,0.500787665,0.350126748,0.664574294,0.001654551,0.992184681,0.191639322,0.683817383,0.256115488,0.689567278,-0.43345179
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:11:35,3,2,166,1,1,1,0,30,30,2,1,1,85,81,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17.922,14.558,4,130,0,0,0,1,1,0,1,1,0,0,0,0,0.5,0.4,0.45,0.468870989,0.531490756,0.552478294,0.514525248,0.342961028,0.654672269,0.007798437,0.99832854,0.312309949,0.73521844,0.368867509,0.596042137,-0.227174628
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:12:15,3,2,167,1,1,1,0,40,30,2,1,2,85,82,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,11.452,10.886,3,127,0,0,0,2,0,0,0,1,0,0,1,0,0.9,0.8,0,0.45343113,0.544140222,0.556163574,0.482524161,0.002831858,0.986992143,0.006436796,0.996966905,0.220949621,0.884425105,0.381664294,0.715827315,-0.334163021
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:12:53,3,2,168,1,1,1,0,40,40,2,2,1,86,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.123,6.082,2,114,0,0,0,2,0,0,0,2,0,0,1,0,0.75,0.4,0.45,0.516242703,0.484762673,0.498031178,0.440591884,0.237010197,0.746973889,0.267918913,0.723005855,0.338716718,0.71438467,0.351270944,0.67896687,-0.327695926
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:13:38,3,2,169,1,1,1,0,AD,40,2,1,2,86,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27.335,7.822,1,130,0,0,0,2,0,0,0,2,0,0,2,0,0.9,0.8,0.45,0.482504671,0.513536661,0.446083111,0.619147773,0.11283048,0.877037382,0.008710081,0.99924018,0.256033523,0.802133644,0.3476462,0.720356262,-0.372710062
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:14:08,3,2,170,1,1,1,0,40,40,2,1,2,86,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23,7.241,3,118,0,0,0,3,0,0,0,2,0,0,2,0,0.75,0.4,0.45,0.419258612,0.57952688,0.508636707,0.464605611,0.237005851,0.746969544,0.008603826,0.999133926,0.326106732,0.771640904,0.382608788,0.686381432,-0.303772644
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:15:48,3,2,172,1,1,1,0,40,40,2,1,2,87,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.797,3.806,1,129,0,0,0,2,0,1,0,3,0,0,2,0,0.5,0.8,0.45,0.566034402,0.433302468,0.542792994,0.504205753,0.274430353,0.721434381,0.008357308,0.998887409,0.40628079,0.768526719,0.406284944,0.703922355,-0.297637411
